id,file_name,duration,language
374,azz_NAHUATL_noticiero-2022-06-03_1050120.0-1051070.0,0 s,azz
375,azz_NAHUATL_noticiero-2022-06-03_1051070.0-1052100.0,1 s,azz
376,azz_NAHUATL_noticiero-2022-06-03_1052100.0-1054310.0,2 s,azz
377,azz_NAHUATL_noticiero-2022-06-03_1054310.0-1054830.0,0 s,azz
378,azz_NAHUATL_noticiero-2022-06-03_1054830.0-1055940.0,1 s,azz
379,azz_NAHUATL_noticiero-2022-06-03_1055940.0-1057250.0,1 s,azz
380,azz_NAHUATL_noticiero-2022-06-03_105600.0-107040.0,1 s,azz
381,azz_NAHUATL_noticiero-2022-06-03_1057250.0-1059370.0,2 s,azz
382,azz_NAHUATL_noticiero-2022-06-03_1060120.0-1061130.0,1 s,azz
383,azz_NAHUATL_noticiero-2022-06-03_1061130.0-1063920.0,2 s,azz
384,azz_NAHUATL_noticiero-2022-06-03_1063920.0-1065320.0,1 s,azz
385,azz_NAHUATL_noticiero-2022-06-03_1065320.0-1066860.0,1 s,azz
386,azz_NAHUATL_noticiero-2022-06-03_1066860.0-1068700.0,1 s,azz
387,azz_NAHUATL_noticiero-2022-06-03_1068700.0-1069780.0,1 s,azz
388,azz_NAHUATL_noticiero-2022-06-03_1069780.0-1071130.0,1 s,azz
389,azz_NAHUATL_noticiero-2022-06-03_1071130.0-1072730.0,1 s,azz
390,azz_NAHUATL_noticiero-2022-06-03_1073320.0-1074860.0,1 s,azz
391,azz_NAHUATL_noticiero-2022-06-03_1074860.0-1075860.0,1 s,azz
392,azz_NAHUATL_noticiero-2022-06-03_1075860.0-1076730.0,0 s,azz
393,azz_NAHUATL_noticiero-2022-06-03_1076730.0-1078500.0,1 s,azz
394,azz_NAHUATL_noticiero-2022-06-03_107760.0-108520.0,0 s,azz
395,azz_NAHUATL_noticiero-2022-06-03_1078500.0-1080250.0,1 s,azz
396,azz_NAHUATL_noticiero-2022-06-03_1080250.0-1081570.0,1 s,azz
397,azz_NAHUATL_noticiero-2022-06-03_1081570.0-1082660.0,1 s,azz
398,azz_NAHUATL_noticiero-2022-06-03_1082660.0-1083280.0,0 s,azz
399,azz_NAHUATL_noticiero-2022-06-03_1083280.0-1084330.0,1 s,azz
400,azz_NAHUATL_noticiero-2022-06-03_1084330.0-1084910.0,0 s,azz
401,azz_NAHUATL_noticiero-2022-06-03_1084910.0-1086350.0,1 s,azz
402,azz_NAHUATL_noticiero-2022-06-03_108520.0-109340.0,0 s,azz
403,azz_NAHUATL_noticiero-2022-06-03_1086350.0-1087130.0,0 s,azz
404,azz_NAHUATL_noticiero-2022-06-03_1087130.0-1090200.0,3 s,azz
405,azz_NAHUATL_noticiero-2022-06-03_1090200.0-1090860.0,0 s,azz
406,azz_NAHUATL_noticiero-2022-06-03_1090860.0-1091960.0,1 s,azz
407,azz_NAHUATL_noticiero-2022-06-03_1092740.0-1094900.0,2 s,azz
408,azz_NAHUATL_noticiero-2022-06-03_109340.0-109980.0,0 s,azz
409,azz_NAHUATL_noticiero-2022-06-03_1094900.0-1095980.0,1 s,azz
410,azz_NAHUATL_noticiero-2022-06-03_1095980.0-1097580.0,1 s,azz
411,azz_NAHUATL_noticiero-2022-06-03_1098530.0-1100610.0,2 s,azz
412,azz_NAHUATL_noticiero-2022-06-03_109980.0-111190.0,1 s,azz
413,azz_NAHUATL_noticiero-2022-06-03_1100610.0-1101370.0,0 s,azz
414,azz_NAHUATL_noticiero-2022-06-03_1101370.0-1102790.0,1 s,azz
415,azz_NAHUATL_noticiero-2022-06-03_1108820.0-1111190.0,2 s,azz
416,azz_NAHUATL_noticiero-2022-06-03_1111190.0-1111700.0,0 s,azz
417,azz_NAHUATL_noticiero-2022-06-03_1111700.0-1113240.0,1 s,azz
418,azz_NAHUATL_noticiero-2022-06-03_111190.0-113420.0,2 s,azz
419,azz_NAHUATL_noticiero-2022-06-03_1113240.0-1114660.0,1 s,azz
420,azz_NAHUATL_noticiero-2022-06-03_1114660.0-1115260.0,0 s,azz
421,azz_NAHUATL_noticiero-2022-06-03_1115260.0-1117250.0,1 s,azz
422,azz_NAHUATL_noticiero-2022-06-03_1117250.0-1118340.0,1 s,azz
423,azz_NAHUATL_noticiero-2022-06-03_1118880.0-1120670.0,1 s,azz
424,azz_NAHUATL_noticiero-2022-06-03_1120670.0-1121630.0,0 s,azz
425,azz_NAHUATL_noticiero-2022-06-03_1121630.0-1122350.0,0 s,azz
426,azz_NAHUATL_noticiero-2022-06-03_1122350.0-1123930.0,1 s,azz
427,azz_NAHUATL_noticiero-2022-06-03_1123930.0-1125210.0,1 s,azz
428,azz_NAHUATL_noticiero-2022-06-03_1125210.0-1125990.0,0 s,azz
429,azz_NAHUATL_noticiero-2022-06-03_1125990.0-1127140.0,1 s,azz
430,azz_NAHUATL_noticiero-2022-06-03_1127140.0-1128350.0,1 s,azz
431,azz_NAHUATL_noticiero-2022-06-03_1128350.0-1129270.0,0 s,azz
432,azz_NAHUATL_noticiero-2022-06-03_1129270.0-1130440.0,1 s,azz
433,azz_NAHUATL_noticiero-2022-06-03_1131070.0-1132990.0,1 s,azz
434,azz_NAHUATL_noticiero-2022-06-03_1132990.0-1133700.0,0 s,azz
435,azz_NAHUATL_noticiero-2022-06-03_1133700.0-1134280.0,0 s,azz
436,azz_NAHUATL_noticiero-2022-06-03_113420.0-114400.0,0 s,azz
437,azz_NAHUATL_noticiero-2022-06-03_1134280.0-1136390.0,2 s,azz
438,azz_NAHUATL_noticiero-2022-06-03_114400.0-115070.0,0 s,azz
439,azz_NAHUATL_noticiero-2022-06-03_115070.0-116420.0,1 s,azz
440,azz_NAHUATL_noticiero-2022-06-03_117120.0-118840.0,1 s,azz
441,azz_NAHUATL_noticiero-2022-06-03_118840.0-119700.0,0 s,azz
442,azz_NAHUATL_noticiero-2022-06-03_120620.0-121790.0,1 s,azz
443,azz_NAHUATL_noticiero-2022-06-03_121790.0-122340.0,0 s,azz
444,azz_NAHUATL_noticiero-2022-06-03_123100.0-124700.0,1 s,azz
445,azz_NAHUATL_noticiero-2022-06-03_124700.0-125850.0,1 s,azz
446,azz_NAHUATL_noticiero-2022-06-03_125850.0-127590.0,1 s,azz
447,azz_NAHUATL_noticiero-2022-06-03_127590.0-129320.0,1 s,azz
448,azz_NAHUATL_noticiero-2022-06-03_129320.0-130508.99999999999,1 s,azz
449,azz_NAHUATL_noticiero-2022-06-03_131120.0-133180.0,2 s,azz
450,azz_NAHUATL_noticiero-2022-06-03_133180.0-133910.0,0 s,azz
451,azz_NAHUATL_noticiero-2022-06-03_133910.0-135040.0,1 s,azz
452,azz_NAHUATL_noticiero-2022-06-03_135890.0-136420.0,0 s,azz
453,azz_NAHUATL_noticiero-2022-06-03_136420.0-136990.0,0 s,azz
454,azz_NAHUATL_noticiero-2022-06-03_136990.0-139180.0,2 s,azz
455,azz_NAHUATL_noticiero-2022-06-03_139180.0-139990.0,0 s,azz
456,azz_NAHUATL_noticiero-2022-06-03_145720.0-147000.0,1 s,azz
457,azz_NAHUATL_noticiero-2022-06-03_147000.0-148040.0,1 s,azz
458,azz_NAHUATL_noticiero-2022-06-03_148040.0-149810.0,1 s,azz
459,azz_NAHUATL_noticiero-2022-06-03_1491310.0-1493430.0,2 s,azz
460,azz_NAHUATL_noticiero-2022-06-03_1493430.0-1494540.0,1 s,azz
461,azz_NAHUATL_noticiero-2022-06-03_1494540.0-1495860.0,1 s,azz
462,azz_NAHUATL_noticiero-2022-06-03_1495860.0-1497030.0,1 s,azz
463,azz_NAHUATL_noticiero-2022-06-03_1497030.0-1498470.0,1 s,azz
464,azz_NAHUATL_noticiero-2022-06-03_149810.0-151120.0,1 s,azz
465,azz_NAHUATL_noticiero-2022-06-03_1498470.0-1499520.0,1 s,azz
466,azz_NAHUATL_noticiero-2022-06-03_1499520.0-1500060.0,0 s,azz
467,azz_NAHUATL_noticiero-2022-06-03_1500060.0-1500840.0,0 s,azz
468,azz_NAHUATL_noticiero-2022-06-03_1500840.0-1502260.0,1 s,azz
469,azz_NAHUATL_noticiero-2022-06-03_1502850.0-1503860.0,1 s,azz
470,azz_NAHUATL_noticiero-2022-06-03_1503860.0-1504880.0,1 s,azz
471,azz_NAHUATL_noticiero-2022-06-03_1504880.0-1506510.0,1 s,azz
472,azz_NAHUATL_noticiero-2022-06-03_1506510.0-1508450.0,1 s,azz
473,azz_NAHUATL_noticiero-2022-06-03_1508450.0-1510810.0,2 s,azz
474,azz_NAHUATL_noticiero-2022-06-03_1510810.0-1512570.0,1 s,azz
475,azz_NAHUATL_noticiero-2022-06-03_1513090.0-1514150.0,1 s,azz
476,azz_NAHUATL_noticiero-2022-06-03_1514150.0-1514950.0,0 s,azz
477,azz_NAHUATL_noticiero-2022-06-03_1514950.0-1516210.0,1 s,azz
478,azz_NAHUATL_noticiero-2022-06-03_1516210.0-1517540.0,1 s,azz
479,azz_NAHUATL_noticiero-2022-06-03_151630.0-152740.0,1 s,azz
480,azz_NAHUATL_noticiero-2022-06-03_1517540.0-1519070.0,1 s,azz
481,azz_NAHUATL_noticiero-2022-06-03_1519070.0-1520610.0,1 s,azz
482,azz_NAHUATL_noticiero-2022-06-03_1520610.0-1522630.0,2 s,azz
483,azz_NAHUATL_noticiero-2022-06-03_1522630.0-1524480.0,1 s,azz
484,azz_NAHUATL_noticiero-2022-06-03_1524480.0-1526230.0,1 s,azz
485,azz_NAHUATL_noticiero-2022-06-03_1526920.0-1529430.0,2 s,azz
486,azz_NAHUATL_noticiero-2022-06-03_152740.0-154000.0,1 s,azz
487,azz_NAHUATL_noticiero-2022-06-03_1531060.0-1532420.0,1 s,azz
488,azz_NAHUATL_noticiero-2022-06-03_1532420.0-1534770.0,2 s,azz
489,azz_NAHUATL_noticiero-2022-06-03_1534770.0-1535890.0,1 s,azz
490,azz_NAHUATL_noticiero-2022-06-03_1536560.0-1537380.0,0 s,azz
491,azz_NAHUATL_noticiero-2022-06-03_1537970.0-1541120.0,3 s,azz
492,azz_NAHUATL_noticiero-2022-06-03_154000.0-156620.0,2 s,azz
493,azz_NAHUATL_noticiero-2022-06-03_1541120.0-1542660.0,1 s,azz
494,azz_NAHUATL_noticiero-2022-06-03_1543180.0-1546130.0,2 s,azz
495,azz_NAHUATL_noticiero-2022-06-03_1546130.0-1547790.0,1 s,azz
496,azz_NAHUATL_noticiero-2022-06-03_1547790.0-1549210.0,1 s,azz
497,azz_NAHUATL_noticiero-2022-06-03_1549740.0-1551060.0,1 s,azz
498,azz_NAHUATL_noticiero-2022-06-03_1551060.0-1554160.0,3 s,azz
499,azz_NAHUATL_noticiero-2022-06-03_1554160.0-1554940.0,0 s,azz
500,azz_NAHUATL_noticiero-2022-06-03_1554940.0-1555790.0,0 s,azz
501,azz_NAHUATL_noticiero-2022-06-03_1555790.0-1557050.0,1 s,azz
502,azz_NAHUATL_noticiero-2022-06-03_1557620.0-1558820.0,1 s,azz
503,azz_NAHUATL_noticiero-2022-06-03_1558820.0-1560220.0,1 s,azz
504,azz_NAHUATL_noticiero-2022-06-03_1560220.0-1562540.0,2 s,azz
505,azz_NAHUATL_noticiero-2022-06-03_1563050.0-1564740.0,1 s,azz
506,azz_NAHUATL_noticiero-2022-06-03_1564740.0-1566170.0,1 s,azz
507,azz_NAHUATL_noticiero-2022-06-03_1566170.0-1567340.0,1 s,azz
508,azz_NAHUATL_noticiero-2022-06-03_1567340.0-1568650.0,1 s,azz
509,azz_NAHUATL_noticiero-2022-06-03_1568650.0-1571060.0,2 s,azz
510,azz_NAHUATL_noticiero-2022-06-03_1571060.0-1572560.0,1 s,azz
511,azz_NAHUATL_noticiero-2022-06-03_157130.0-158750.0,1 s,azz
512,azz_NAHUATL_noticiero-2022-06-03_1573660.0-1574960.0,1 s,azz
513,azz_NAHUATL_noticiero-2022-06-03_1574960.0-1577350.0,2 s,azz
514,azz_NAHUATL_noticiero-2022-06-03_1577350.0-1578950.0,1 s,azz
515,azz_NAHUATL_noticiero-2022-06-03_1579500.0-1580760.0,1 s,azz
516,azz_NAHUATL_noticiero-2022-06-03_1580760.0-1582180.0,1 s,azz
517,azz_NAHUATL_noticiero-2022-06-03_1582180.0-1582750.0,0 s,azz
518,azz_NAHUATL_noticiero-2022-06-03_1582750.0-1584020.0,1 s,azz
519,azz_NAHUATL_noticiero-2022-06-03_1584020.0-1585180.0,1 s,azz
520,azz_NAHUATL_noticiero-2022-06-03_1585180.0-1587760.0,2 s,azz
521,azz_NAHUATL_noticiero-2022-06-03_158750.0-161040.0,2 s,azz
522,azz_NAHUATL_noticiero-2022-06-03_1587760.0-1588820.0,1 s,azz
523,azz_NAHUATL_noticiero-2022-06-03_1588820.0-1589950.0,1 s,azz
524,azz_NAHUATL_noticiero-2022-06-03_1589950.0-1591190.0,1 s,azz
525,azz_NAHUATL_noticiero-2022-06-03_1591190.0-1593790.0,2 s,azz
526,azz_NAHUATL_noticiero-2022-06-03_1593790.0-1595080.0,1 s,azz
527,azz_NAHUATL_noticiero-2022-06-03_1595080.0-1596680.0,1 s,azz
528,azz_NAHUATL_noticiero-2022-06-03_1596680.0-1597790.0,1 s,azz
529,azz_NAHUATL_noticiero-2022-06-03_1597790.0-1599120.0,1 s,azz
530,azz_NAHUATL_noticiero-2022-06-03_1599120.0-1600150.0,1 s,azz
531,azz_NAHUATL_noticiero-2022-06-03_1600150.0-1602420.0,2 s,azz
532,azz_NAHUATL_noticiero-2022-06-03_1602420.0-1603970.0,1 s,azz
533,azz_NAHUATL_noticiero-2022-06-03_1603970.0-1605100.0,1 s,azz
534,azz_NAHUATL_noticiero-2022-06-03_1605100.0-1607170.0,2 s,azz
535,azz_NAHUATL_noticiero-2022-06-03_1607170.0-1609090.0,1 s,azz
536,azz_NAHUATL_noticiero-2022-06-03_161040.0-161990.0,0 s,azz
537,azz_NAHUATL_noticiero-2022-06-03_161990.0-162500.0,0 s,azz
538,azz_NAHUATL_noticiero-2022-06-03_162500.0-163840.0,1 s,azz
539,azz_NAHUATL_noticiero-2022-06-03_163840.0-165080.0,1 s,azz
540,azz_NAHUATL_noticiero-2022-06-03_165080.0-165630.0,0 s,azz
541,azz_NAHUATL_noticiero-2022-06-03_165630.0-166450.0,0 s,azz
542,azz_NAHUATL_noticiero-2022-06-03_170900.0-172000.0,1 s,azz
543,azz_NAHUATL_noticiero-2022-06-03_172000.0-174220.0,2 s,azz
544,azz_NAHUATL_noticiero-2022-06-03_174220.0-176520.0,2 s,azz
545,azz_NAHUATL_noticiero-2022-06-03_176520.0-177890.0,1 s,azz
546,azz_NAHUATL_noticiero-2022-06-03_177890.0-179820.0,1 s,azz
547,azz_NAHUATL_noticiero-2022-06-03_179820.0-181690.0,1 s,azz
548,azz_NAHUATL_noticiero-2022-06-03_181690.0-183590.0,1 s,azz
549,azz_NAHUATL_noticiero-2022-06-03_183590.0-185880.0,2 s,azz
550,azz_NAHUATL_noticiero-2022-06-03_185880.0-187380.0,1 s,azz
551,azz_NAHUATL_noticiero-2022-06-03_187380.0-188490.0,1 s,azz
552,azz_NAHUATL_noticiero-2022-06-03_188490.0-190820.0,2 s,azz
553,azz_NAHUATL_noticiero-2022-06-03_1903910.0-1905190.0,1 s,azz
554,azz_NAHUATL_noticiero-2022-06-03_1905190.0-1906580.0,1 s,azz
555,azz_NAHUATL_noticiero-2022-06-03_1906580.0-1908840.0,2 s,azz
556,azz_NAHUATL_noticiero-2022-06-03_190820.0-192970.0,2 s,azz
557,azz_NAHUATL_noticiero-2022-06-03_1909980.0-1912660.0,2 s,azz
558,azz_NAHUATL_noticiero-2022-06-03_1912660.0-1916020.0,3 s,azz
559,azz_NAHUATL_noticiero-2022-06-03_1916020.0-1917330.0,1 s,azz
560,azz_NAHUATL_noticiero-2022-06-03_1917330.0-1918340.0,1 s,azz
561,azz_NAHUATL_noticiero-2022-06-03_1918340.0-1919670.0,1 s,azz
562,azz_NAHUATL_noticiero-2022-06-03_1920200.0-1922050.0,1 s,azz
563,azz_NAHUATL_noticiero-2022-06-03_1922050.0-1924220.0,2 s,azz
564,azz_NAHUATL_noticiero-2022-06-03_1924220.0-1925210.0,0 s,azz
565,azz_NAHUATL_noticiero-2022-06-03_1925730.0-1927280.0,1 s,azz
566,azz_NAHUATL_noticiero-2022-06-03_1927280.0-1928870.0,1 s,azz
567,azz_NAHUATL_noticiero-2022-06-03_1928870.0-1930440.0,1 s,azz
568,azz_NAHUATL_noticiero-2022-06-03_1930440.0-1932600.0,2 s,azz
569,azz_NAHUATL_noticiero-2022-06-03_1933150.0-1934850.0,1 s,azz
570,azz_NAHUATL_noticiero-2022-06-03_1935600.0-1937500.0,1 s,azz
571,azz_NAHUATL_noticiero-2022-06-03_1937500.0-1938760.0,1 s,azz
572,azz_NAHUATL_noticiero-2022-06-03_1939350.0-1941600.0,2 s,azz
573,azz_NAHUATL_noticiero-2022-06-03_1941600.0-1942110.0,0 s,azz
574,azz_NAHUATL_noticiero-2022-06-03_1942110.0-1943370.0,1 s,azz
575,azz_NAHUATL_noticiero-2022-06-03_1943370.0-1944770.0,1 s,azz
576,azz_NAHUATL_noticiero-2022-06-03_1944770.0-1945900.0,1 s,azz
577,azz_NAHUATL_noticiero-2022-06-03_1945900.0-1946970.0,1 s,azz
578,azz_NAHUATL_noticiero-2022-06-03_1947490.0-1950670.0,3 s,azz
579,azz_NAHUATL_noticiero-2022-06-03_1950670.0-1952850.0,2 s,azz
580,azz_NAHUATL_noticiero-2022-06-03_1953360.0-1954220.0,0 s,azz
581,azz_NAHUATL_noticiero-2022-06-03_1954930.0-1957840.0,2 s,azz
582,azz_NAHUATL_noticiero-2022-06-03_1957840.0-1958950.0,1 s,azz
583,azz_NAHUATL_noticiero-2022-06-03_1958950.0-1959510.0,0 s,azz
584,azz_NAHUATL_noticiero-2022-06-03_1959510.0-1960450.0,0 s,azz
585,azz_NAHUATL_noticiero-2022-06-03_1960450.0-1961180.0,0 s,azz
586,azz_NAHUATL_noticiero-2022-06-03_1961180.0-1962210.0,1 s,azz
587,azz_NAHUATL_noticiero-2022-06-03_1962750.0-1964290.0,1 s,azz
588,azz_NAHUATL_noticiero-2022-06-03_1964290.0-1966590.0,2 s,azz
589,azz_NAHUATL_noticiero-2022-06-03_1966590.0-1968710.0,2 s,azz
590,azz_NAHUATL_noticiero-2022-06-03_1969220.0-1970260.0,1 s,azz
591,azz_NAHUATL_noticiero-2022-06-03_1970260.0-1971260.0,1 s,azz
592,azz_NAHUATL_noticiero-2022-06-03_1971260.0-1972870.0,1 s,azz
593,azz_NAHUATL_noticiero-2022-06-03_1972870.0-1974750.0,1 s,azz
594,azz_NAHUATL_noticiero-2022-06-03_1974750.0-1975990.0,1 s,azz
595,azz_NAHUATL_noticiero-2022-06-03_1975990.0-1976510.0,0 s,azz
596,azz_NAHUATL_noticiero-2022-06-03_1976510.0-1978380.0,1 s,azz
597,azz_NAHUATL_noticiero-2022-06-03_1978380.0-1979100.0,0 s,azz
598,azz_NAHUATL_noticiero-2022-06-03_1979100.0-1979680.0,0 s,azz
599,azz_NAHUATL_noticiero-2022-06-03_1979680.0-1980310.0,0 s,azz
600,azz_NAHUATL_noticiero-2022-06-03_1980830.0-1982090.0,1 s,azz
601,azz_NAHUATL_noticiero-2022-06-03_1982090.0-1983710.0,1 s,azz
602,azz_NAHUATL_noticiero-2022-06-03_1983710.0-1986650.0,2 s,azz
603,azz_NAHUATL_noticiero-2022-06-03_198380.0-199440.0,1 s,azz
604,azz_NAHUATL_noticiero-2022-06-03_1986650.0-1987860.0,1 s,azz
605,azz_NAHUATL_noticiero-2022-06-03_1987860.0-1989060.0,1 s,azz
606,azz_NAHUATL_noticiero-2022-06-03_1989060.0-1991020.0,1 s,azz
607,azz_NAHUATL_noticiero-2022-06-03_1991780.0-1994020.0,2 s,azz
608,azz_NAHUATL_noticiero-2022-06-03_1994020.0-1995160.0,1 s,azz
609,azz_NAHUATL_noticiero-2022-06-03_199440.0-200850.0,1 s,azz
610,azz_NAHUATL_noticiero-2022-06-03_1995160.0-1996360.0,1 s,azz
611,azz_NAHUATL_noticiero-2022-06-03_1996870.0-1998120.0,1 s,azz
612,azz_NAHUATL_noticiero-2022-06-03_1998630.0-2000360.0,1 s,azz
613,azz_NAHUATL_noticiero-2022-06-03_2000360.0-2001380.0,1 s,azz
614,azz_NAHUATL_noticiero-2022-06-03_2001380.0-2002720.0,1 s,azz
615,azz_NAHUATL_noticiero-2022-06-03_2002720.0-2005820.0,3 s,azz
616,azz_NAHUATL_noticiero-2022-06-03_2005820.0-2006880.0,1 s,azz
617,azz_NAHUATL_noticiero-2022-06-03_2006880.0-2008270.0,1 s,azz
618,azz_NAHUATL_noticiero-2022-06-03_2008270.0-2008810.0,0 s,azz
619,azz_NAHUATL_noticiero-2022-06-03_200850.0-202630.0,1 s,azz
620,azz_NAHUATL_noticiero-2022-06-03_202630.0-204910.0,2 s,azz
621,azz_NAHUATL_noticiero-2022-06-03_204910.0-206020.0,1 s,azz
622,azz_NAHUATL_noticiero-2022-06-03_206720.0-208590.0,1 s,azz
623,azz_NAHUATL_noticiero-2022-06-03_208590.0-210300.0,1 s,azz
624,azz_NAHUATL_noticiero-2022-06-03_210300.0-211490.0,1 s,azz
625,azz_NAHUATL_noticiero-2022-06-03_211490.0-212770.0,1 s,azz
626,azz_NAHUATL_noticiero-2022-06-03_212770.0-213370.0,0 s,azz
627,azz_NAHUATL_noticiero-2022-06-03_221770.0-223420.0,1 s,azz
628,azz_NAHUATL_noticiero-2022-06-03_223420.0-225750.0,2 s,azz
629,azz_NAHUATL_noticiero-2022-06-03_225750.0-226950.0,1 s,azz
630,azz_NAHUATL_noticiero-2022-06-03_226950.0-229390.0,2 s,azz
631,azz_NAHUATL_noticiero-2022-06-03_229390.0-231120.0,1 s,azz
632,azz_NAHUATL_noticiero-2022-06-03_231120.0-232840.0,1 s,azz
633,azz_NAHUATL_noticiero-2022-06-03_232840.0-235740.0,2 s,azz
634,azz_NAHUATL_noticiero-2022-06-03_235740.0-236360.0,0 s,azz
635,azz_NAHUATL_noticiero-2022-06-03_236360.0-237990.0,1 s,azz
636,azz_NAHUATL_noticiero-2022-06-03_237990.0-239130.0,1 s,azz
637,azz_NAHUATL_noticiero-2022-06-03_239130.0-241790.0,2 s,azz
638,azz_NAHUATL_noticiero-2022-06-03_241790.0-242610.0,0 s,azz
639,azz_NAHUATL_noticiero-2022-06-03_242610.0-243520.0,0 s,azz
640,azz_NAHUATL_noticiero-2022-06-03_45630.0-50560.0,4 s,azz
641,azz_NAHUATL_noticiero-2022-06-03_50560.0-51720.0,1 s,azz
642,azz_NAHUATL_noticiero-2022-06-03_51720.0-54110.0,2 s,azz
643,azz_NAHUATL_noticiero-2022-06-03_54110.0-59250.0,5 s,azz
644,azz_NAHUATL_noticiero-2022-06-03_589060.0-591140.0,2 s,azz
645,azz_NAHUATL_noticiero-2022-06-03_591140.0-593060.0,1 s,azz
646,azz_NAHUATL_noticiero-2022-06-03_59250.0-63980.0,4 s,azz
647,azz_NAHUATL_noticiero-2022-06-03_593060.0-594460.0,1 s,azz
648,azz_NAHUATL_noticiero-2022-06-03_594460.0-595670.0,1 s,azz
649,azz_NAHUATL_noticiero-2022-06-03_595670.0-596620.0,0 s,azz
650,azz_NAHUATL_noticiero-2022-06-03_596620.0-598730.0,2 s,azz
651,azz_NAHUATL_noticiero-2022-06-03_600650.0-603230.0,2 s,azz
652,azz_NAHUATL_noticiero-2022-06-03_603230.0-606530.0,3 s,azz
653,azz_NAHUATL_noticiero-2022-06-03_606530.0-607280.0,0 s,azz
654,azz_NAHUATL_noticiero-2022-06-03_607850.0-609440.0,1 s,azz
655,azz_NAHUATL_noticiero-2022-06-03_609440.0-610460.0,1 s,azz
656,azz_NAHUATL_noticiero-2022-06-03_610460.0-611510.0,1 s,azz
657,azz_NAHUATL_noticiero-2022-06-03_611510.0-613810.0,2 s,azz
658,azz_NAHUATL_noticiero-2022-06-03_614380.0-617240.0,2 s,azz
659,azz_NAHUATL_noticiero-2022-06-03_617240.0-618750.0,1 s,azz
660,azz_NAHUATL_noticiero-2022-06-03_618750.0-619910.0,1 s,azz
661,azz_NAHUATL_noticiero-2022-06-03_619910.0-621180.0,1 s,azz
662,azz_NAHUATL_noticiero-2022-06-03_621180.0-622800.0,1 s,azz
663,azz_NAHUATL_noticiero-2022-06-03_622800.0-624140.0,1 s,azz
664,azz_NAHUATL_noticiero-2022-06-03_624140.0-625260.0,1 s,azz
665,azz_NAHUATL_noticiero-2022-06-03_625260.0-626160.0,0 s,azz
666,azz_NAHUATL_noticiero-2022-06-03_626160.0-626670.0,0 s,azz
667,azz_NAHUATL_noticiero-2022-06-03_626670.0-627680.0,1 s,azz
668,azz_NAHUATL_noticiero-2022-06-03_627680.0-628270.0,0 s,azz
669,azz_NAHUATL_noticiero-2022-06-03_628270.0-629510.0,1 s,azz
670,azz_NAHUATL_noticiero-2022-06-03_630100.0-631900.0,1 s,azz
671,azz_NAHUATL_noticiero-2022-06-03_631900.0-634180.0,2 s,azz
672,azz_NAHUATL_noticiero-2022-06-03_634180.0-635090.0,0 s,azz
673,azz_NAHUATL_noticiero-2022-06-03_635600.0-638600.0,3 s,azz
674,azz_NAHUATL_noticiero-2022-06-03_639130.0-640500.0,1 s,azz
675,azz_NAHUATL_noticiero-2022-06-03_63980.0-67590.0,3 s,azz
676,azz_NAHUATL_noticiero-2022-06-03_640500.0-641530.0,1 s,azz
677,azz_NAHUATL_noticiero-2022-06-03_641530.0-642530.0,1 s,azz
678,azz_NAHUATL_noticiero-2022-06-03_642530.0-644200.0,1 s,azz
679,azz_NAHUATL_noticiero-2022-06-03_644200.0-644720.0,0 s,azz
680,azz_NAHUATL_noticiero-2022-06-03_644720.0-645900.0,1 s,azz
681,azz_NAHUATL_noticiero-2022-06-03_645900.0-646530.0,0 s,azz
682,azz_NAHUATL_noticiero-2022-06-03_646530.0-648060.0,1 s,azz
683,azz_NAHUATL_noticiero-2022-06-03_648670.0-649890.0,1 s,azz
684,azz_NAHUATL_noticiero-2022-06-03_649890.0-651110.0,1 s,azz
685,azz_NAHUATL_noticiero-2022-06-03_651110.0-651680.0,0 s,azz
686,azz_NAHUATL_noticiero-2022-06-03_652410.0-653780.0,1 s,azz
687,azz_NAHUATL_noticiero-2022-06-03_653780.0-654880.0,1 s,azz
688,azz_NAHUATL_noticiero-2022-06-03_654880.0-657860.0,2 s,azz
689,azz_NAHUATL_noticiero-2022-06-03_657860.0-658870.0,1 s,azz
690,azz_NAHUATL_noticiero-2022-06-03_659450.0-660850.0,1 s,azz
691,azz_NAHUATL_noticiero-2022-06-03_660850.0-662390.0,1 s,azz
692,azz_NAHUATL_noticiero-2022-06-03_662390.0-664220.0,1 s,azz
693,azz_NAHUATL_noticiero-2022-06-03_664220.0-665660.0,1 s,azz
694,azz_NAHUATL_noticiero-2022-06-03_665660.0-667620.0,1 s,azz
695,azz_NAHUATL_noticiero-2022-06-03_667620.0-670950.0,3 s,azz
696,azz_NAHUATL_noticiero-2022-06-03_670950.0-672290.0,1 s,azz
697,azz_NAHUATL_noticiero-2022-06-03_672290.0-673320.0,1 s,azz
698,azz_NAHUATL_noticiero-2022-06-03_673320.0-674700.0,1 s,azz
699,azz_NAHUATL_noticiero-2022-06-03_674700.0-675340.0,0 s,azz
700,azz_NAHUATL_noticiero-2022-06-03_676030.0-678340.0,2 s,azz
701,azz_NAHUATL_noticiero-2022-06-03_678340.0-679410.0,1 s,azz
702,azz_NAHUATL_noticiero-2022-06-03_679920.0-681380.0,1 s,azz
703,azz_NAHUATL_noticiero-2022-06-03_681380.0-683650.0,2 s,azz
704,azz_NAHUATL_noticiero-2022-06-03_683650.0-684230.0,0 s,azz
